time	channel1	channel2	channel3	channel4	channel5	channel6	channel7	channel8	class
382	0	-3e-05	-3e-05	-2e-05	-1e-05	-1e-05	-1e-05	0	0
383	0	-3e-05	-3e-05	-2e-05	-1e-05	-1e-05	-1e-05	0	0
384	0	-3e-05	-3e-05	-2e-05	-1e-05	-1e-05	-1e-05	0	0
385	0	-3e-05	-3e-05	-2e-05	-1e-05	-1e-05	-1e-05	0	0
386	0	-3e-05	-3e-05	-2e-05	-1e-05	-1e-05	-1e-05	0	0
389	0	-3e-05	-3e-05	-2e-05	-1e-05	-1e-05	-1e-05	0	0
390	0	-3e-05	-3e-05	-2e-05	-1e-05	-1e-05	-1e-05	0	0
391	0	-3e-05	-3e-05	-2e-05	-1e-05	-1e-05	-1e-05	0	0
392	-1e-05	-1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0	0	0
393	-1e-05	-1e-05	-2e-05	-1e-05	-1e-05	-1e-05	0	0	0
394	-2e-05	0	0	-2e-05	-2e-05	-1e-05	-1e-05	-2e-05	0
395	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
396	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
397	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
398	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
399	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
400	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
401	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
402	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
403	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
404	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
405	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
406	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
407	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
408	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
409	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
410	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
411	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
412	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
413	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
414	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
415	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
416	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
417	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
418	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
419	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
420	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
421	-1e-05	-1e-05	2e-05	1e-05	0	0	0	0	0
422	-2e-05	-5e-05	-4e-05	-3e-05	-3e-05	0	-1e-05	-1e-05	0
423	-2e-05	-5e-05	-4e-05	-3e-05	-3e-05	0	-1e-05	-1e-05	0
424	0	0	0	-1e-05	0	0	2e-05	1e-05	0
425	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
426	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
427	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
428	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
429	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
430	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
431	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
432	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
433	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
434	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
435	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
436	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
439	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
440	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
441	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
442	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
443	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
444	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
445	-1e-05	-2e-05	-1e-05	-3e-05	-1e-05	-1e-05	-2e-05	-1e-05	0
446	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
447	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
448	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
449	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
450	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
451	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
452	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
453	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
454	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
455	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
456	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
457	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
458	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
459	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
460	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
461	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
462	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
463	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
464	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
465	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
466	1e-05	1e-05	3e-05	2e-05	-2e-05	-1e-05	-1e-05	0	0
467	2e-05	-1e-05	-1e-05	-3e-05	-1e-05	1e-05	-1e-05	-1e-05	0
468	-1e-05	0	1e-05	0	0	-1e-05	0	2e-05	0
469	-2e-05	-1e-05	-4e-05	-2e-05	-1e-05	-2e-05	-2e-05	-1e-05	0
470	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
471	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
472	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
473	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
474	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
475	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
476	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
477	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
478	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
479	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
480	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
481	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
482	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
483	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
484	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
485	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
487	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
490	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
491	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
492	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
493	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
494	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
495	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
496	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
497	-1e-05	-1e-05	-2e-05	0	-1e-05	0	-2e-05	0	0
498	-2e-05	-1e-05	-1e-05	-1e-05	-1e-05	0	-2e-05	1e-05	0
499	-1e-05	-2e-05	2e-05	-2e-05	-1e-05	-1e-05	2e-05	-1e-05	0
500	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
501	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
502	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
503	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
504	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
505	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
506	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
507	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
508	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
509	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
510	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
511	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
512	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
513	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
514	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
515	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
516	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
517	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
518	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
519	-3e-05	-1e-05	-5e-05	-2e-05	-1e-05	-1e-05	-1e-05	-2e-05	0
520	-1e-05	1e-05	-1e-05	-1e-05	-2e-05	-2e-05	-4e-05	-3e-05	0
521	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
522	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
523	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
524	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
525	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
526	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
527	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
529	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
530	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
531	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
532	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
533	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
534	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
535	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
536	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
539	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
540	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
541	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
542	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
543	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
544	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
545	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
546	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
547	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
548	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
549	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
550	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
551	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
552	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
553	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
554	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
555	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
556	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
557	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
558	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
559	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
560	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
561	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
562	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
563	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
564	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
565	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
566	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
567	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
568	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
569	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
570	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
571	-1e-05	-3e-05	1e-05	0	-1e-05	0	0	0	0
572	-2e-05	-2e-05	-4e-05	-2e-05	-2e-05	0	0	0	0
573	0	0	1e-05	0	0	-2e-05	-1e-05	-3e-05	0
574	0	0	1e-05	0	0	-2e-05	-1e-05	-3e-05	0
575	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
576	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
577	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
578	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
579	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
580	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
581	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
582	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
583	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
584	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
585	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
586	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
589	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
590	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
591	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
592	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
593	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
594	-1e-05	-1e-05	0	-1e-05	0	-1e-05	1e-05	0	0
595	0	1e-05	0	-1e-05	0	0	0	-2e-05	0
596	-2e-05	-2e-05	-4e-05	-5e-05	-2e-05	1e-05	0	-2e-05	0
597	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
598	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
599	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
600	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
601	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
602	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
603	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
604	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
605	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
606	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
607	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
608	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
609	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
610	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
611	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
612	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
613	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
614	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
615	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
616	0	1e-05	0	2e-05	0	-1e-05	1e-05	1e-05	0
617	-1e-05	-1e-05	0	-1e-05	-2e-05	-1e-05	-2e-05	0	0
618	0	-1e-05	1e-05	-2e-05	0	0	-1e-05	0	0
619	0	-2e-05	1e-05	-1e-05	-1e-05	-1e-05	-2e-05	0	0
620	-1e-05	-3e-05	0	-1e-05	-1e-05	-1e-05	0	-2e-05	0
621	-1e-05	-3e-05	0	-1e-05	-1e-05	-1e-05	0	-2e-05	0
622	-1e-05	-3e-05	0	-1e-05	-1e-05	-1e-05	0	-2e-05	0
623	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
624	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
625	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
626	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
627	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
628	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
629	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
630	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
631	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
632	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
633	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
634	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
635	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
636	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
639	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
640	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
641	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
642	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
643	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
644	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
645	-2e-05	-3e-05	-3e-05	-1e-05	0	-2e-05	0	-4e-05	0
646	-2e-05	0	-1e-05	0	0	-2e-05	0	-2e-05	0
647	-2e-05	2e-05	2e-05	0	-1e-05	-1e-05	-1e-05	1e-05	0
648	0	-2e-05	-3e-05	-1e-05	-2e-05	-2e-05	0	-2e-05	0
649	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
650	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
651	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
652	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
653	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
654	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
655	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
656	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
657	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
658	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
659	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
660	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
661	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
662	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
663	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
664	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
665	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
666	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
667	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
668	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
669	-3e-05	-3e-05	-5e-05	-2e-05	-1e-05	0	0	-2e-05	0
670	-1e-05	1e-05	1e-05	0	0	-1e-05	-1e-05	0	0
671	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
672	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
673	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
674	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
675	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
676	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
677	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
678	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
679	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
680	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
681	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
682	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
683	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
684	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
685	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
686	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
689	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
690	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
691	-2e-05	-4e-05	-5e-05	-3e-05	-3e-05	-2e-05	-1e-05	-2e-05	0
692	0	-4e-05	-2e-05	-1e-05	-1e-05	-2e-05	1e-05	1e-05	0
693	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
694	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
695	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
696	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
697	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
698	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
699	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
700	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
701	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
702	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
703	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
704	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
705	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
706	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
707	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
708	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
709	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
710	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
711	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
712	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
713	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
714	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
715	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
717	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
718	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
719	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
720	0	2e-05	1e-05	0	1e-05	-2e-05	-1e-05	-3e-05	0
721	-3e-05	-2e-05	-4e-05	-1e-05	-2e-05	-1e-05	-3e-05	-3e-05	0
722	-1e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	-1e-05	0	0
723	-1e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	-1e-05	0	0
724	-1e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	-1e-05	0	0
725	-1e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	-1e-05	0	0
726	-1e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	-1e-05	0	0
727	-1e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	-1e-05	0	0
728	-1e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	-1e-05	0	0
729	-1e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	-1e-05	0	0
730	-1e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	-1e-05	0	0
731	-1e-05	-1e-05	0	-4e-05	-1e-05	-1e-05	-1e-05	0	0
